id,filename,title,description,context_note,auteur,creator,date,period,place,type_document,document_ref,figure_type,source_document,editeur,annee_publication,periode_couverte,langue,isbn,lieu_edition,collection_serie,chunk_id,page_ref,license,attribution,source_url,download_url,repository,source_figures_dir,source_path,original_filename,file_ext,file_size_bytes,checksum_sha256,width_px,height_px,download_status,download_date,quality_note
265,histoire_diplomatique_du_maroc_2__chunk_06_fig_07.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_06,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_06_fig_07.png,,png,340526,af2149e74b18c5baae836e7efe9d6ac9d324d9b0554a7a382d1c5468db88e4ed,1140,885,kept,2026-02-07,
266,histoire_diplomatique_du_maroc_2__chunk_06_fig_08.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_06,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_06_fig_08.png,,png,308622,483eea89052bebae4261e2e55993b40da1ffa29dc708ab38a2a738452414e0b8,682,944,kept,2026-02-07,
267,histoire_diplomatique_du_maroc_2__chunk_06_fig_09.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_06,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_06_fig_09.png,,png,160552,06dbadcda56f2b41dddd0a7138ffc89533a7a2f8bcabde5874a58d4d06f639d9,351,344,kept,2026-02-07,
268,histoire_diplomatique_du_maroc_2__chunk_06_fig_10.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_06,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_06_fig_10.png,,png,747849,d5e0b779b5803697e87a8af520e78f197d9a106ba673fadf71d836695c61756a,1277,1794,kept,2026-02-07,
269,histoire_diplomatique_du_maroc_2__chunk_06_fig_11.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_06,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_06_fig_11.png,,png,13815,bdb506acdaed11877f260f8b8f48471cb324231c719b107c06aaa6819b952f39,128,144,kept,2026-02-07,
270,histoire_diplomatique_du_maroc_2__chunk_06_fig_12.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_06,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_06_fig_12.png,,png,295190,7370daee47071e95ead4df8a79ff83f50dbff6b0f347fa629001d8158eddb31c,1141,828,kept,2026-02-07,
271,histoire_diplomatique_du_maroc_2__chunk_06_fig_13.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_06,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_06_fig_13.png,,png,3889016,f0bad7dd4683fe4e8fcab4d84a3c01faf1092e374f8dc0b6fee9e59656c79eb0,1383,1905,kept,2026-02-07,
272,histoire_diplomatique_du_maroc_2__chunk_06_fig_14.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_06,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_06_fig_14.png,,png,164153,166765996d0e96c4f319d5c6be39f7e5e8f87f1a699d60f6f9b381f0c7205426,659,984,kept,2026-02-07,
273,histoire_diplomatique_du_maroc_2__chunk_06_fig_15.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_06,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_06_fig_15.png,,png,420962,6661440f0e1d3cae461fa2b9fa71ed6834a75e59f0c58837964b21c5f5205685,1215,895,kept,2026-02-07,
274,histoire_diplomatique_du_maroc_2__chunk_06_fig_16.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_06,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_06_fig_16.png,,png,885344,b409cb5cdf1433953f523cfa55be798211e276f18ed83794e5db648db290feba,1127,1625,kept,2026-02-07,
275,histoire_diplomatique_du_maroc_2__chunk_07_fig_01.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_07,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_07_fig_01.png,,png,13080,759c03e3cdea9dfc0af62b7b372106b13997c49df97c24d18fecb6207bcd5eed,268,255,kept,2026-02-07,
276,histoire_diplomatique_du_maroc_2__chunk_07_fig_02.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_07,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_07_fig_02.png,,png,472058,8d552c4a13414b24f30870704f693a16d33ee1cadd0bdd0366b0a6ee8efafa5f,990,735,kept,2026-02-07,
278,histoire_diplomatique_du_maroc_2__chunk_07_fig_04.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Abdelhadi Tazi (عبد الهادي التازي),,,Antiquité - Période islamique,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 2",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2,Académie Royale du Maroc,1986,Antiquité - Période islamique,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_07,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 2/_FIGURES/chunk_07_fig_04.png,,png,232997,0c7d5a659b33d0021434def8a8f1275ee3f4d61e23ad49a78724da9115d15be1,606,634,kept,2026-02-07,
279,histoire_diplomatique_du_maroc_6__chunk_01_fig_01.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 6,Abdelhadi Tazi (عبد الهادي التازي),,,Période Saadienne - pré-Alaouite,,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 6",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 6,Académie Royale du Maroc,1988,Période Saadienne - pré-Alaouite,Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_01,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 6/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 6/_FIGURES/chunk_01_fig_01.png,,png,266278,e93bfb9594186f1ca79c7ee3ff15aac9d854397a3c671b60fedb514e9364e504,591,526,kept,2026-02-07,
